1625637688568,11411,obstacle,[120 car],[0.8950 131.6250 1.3008]
1625637689006,11461,obstacle,[112 person],[-5.8281 91.3125 1.3164]
1625637689007,11461,obstacle,[120 car],[-0.4302 91.1875 1.6152]
1625637689499,11511,obstacle,[112 person],[-5.8086 91.2500 1.3496]
1625637689500,11511,obstacle,[120 car],[-0.4507 91.3125 1.5625]
1625637689991,11561,obstacle,[112 person],[-5.8047 91.1875 1.3018]
1625637689991,11561,obstacle,[120 car],[-0.5146 91.5000 1.5908]
1625637690455,11611,obstacle,[112 person],[-10.7188 122.1875 0.7036]
1625637690455,11611,obstacle,[120 car],[1.1396 130.6250 1.1885]
1625637690917,11661,obstacle,[112 person],[-5.7578 91.1875 1.2607]
1625637690917,11661,obstacle,[120 car],[-0.4214 91.3750 1.5977]
1625637691375,11711,obstacle,[112 person],[-10.8984 122.2500 0.5444]
1625637691375,11711,obstacle,[120 car],[1.1982 132.3750 1.3047]
1625637691816,11761,obstacle,[112 person],[-11.0859 122.9375 0.3040]
1625637691816,11761,obstacle,[120 car],[1.3262 131.1250 1.2520]
1625637692262,11811,obstacle,[112 person],[-5.8438 91.1250 1.1309]
1625637692262,11811,obstacle,[120 car],[-0.4399 91.3750 1.6055]
1625637692704,11861,obstacle,[112 person],[-11.3828 122.3125 0.3931]
1625637692704,11861,obstacle,[120 car],[-0.4819 91.1875 1.5840]
1625637693151,11911,obstacle,[112 person],[-11.5625 122.3125 0.2878]
1625637693152,11911,obstacle,[120 car],[1.3018 131.3750 1.1934]
1625637693556,11961,obstacle,[112 person],[-6.0234 91.0625 1.1367]
1625637693557,11961,obstacle,[120 car],[0.2214 106.9375 1.3965]
1625637694031,12011,obstacle,[112 person],[-14.7656 137.5000 -0.3169]
1625637694031,12011,obstacle,[120 car],[1.3721 131.2500 1.1387]
1625637694468,12061,obstacle,[112 person],[-11.1875 118.1875 0.1798]
1625637694468,12061,obstacle,[120 car],[0.9531 121.1875 1.3057]
1625637694468,12061,obstacle,[156 car],[15.4453 129.2500 -0.3479]
1625637694926,12111,obstacle,[112 person],[-11.8359 120.6250 0.1125]
1625637694926,12111,obstacle,[120 car],[1.4160 131.0000 1.2148]
1625637694926,12111,obstacle,[156 car],[14.9375 128.2500 -0.2957]
1625637695396,12161,obstacle,[112 person],[-15.5312 138.8750 -0.5391]
1625637695396,12161,obstacle,[120 car],[1.6826 138.2500 1.0791]
1625637695396,12161,obstacle,[156 car],[14.6328 127.8750 -0.2705]
1625637695847,12211,obstacle,[112 person],[-15.6016 138.5000 -0.7251]
1625637695847,12211,obstacle,[120 car],[-0.5444 91.1250 1.5908]
1625637696339,12261,obstacle,[112 person],[-6.1055 90.9375 1.0020]
1625637696339,12261,obstacle,[120 car],[-0.5806 91.0000 1.5967]
